Date,SPY,QQQ,SPYD,AGNC,JEPI,O,MSFT,NVDA,TSLA,TQQQ,XXXX,SOXL,NVDL,TSLL,SPXS,UVXY
2010-02-25,84.82134246826172,39.1362419128418,,3.499892234802246,,14.172720909118652,21.71453857421875,3.760939598083496,,0.4465744197368622,,,,,19539.84375,
2010-02-26,84.87500762939453,39.27661895751953,,3.5790486335754395,,14.017536163330078,21.76769256591797,3.7150723934173584,,0.45214441418647766,,,,,19493.568359375,
2010-03-01,85.75640106201172,39.847015380859375,,3.6878910064697266,,14.007515907287598,22.033422470092773,3.8641340732574463,,0.4715387523174286,,,,,18868.849609375,
2010-03-02,85.9939956665039,39.9698600769043,,3.744433879852295,,14.00251579284668,21.608240127563477,3.861842155456543,,0.47437480092048645,,,,,18683.751953125,
2010-03-03,86.07064056396484,40.013736724853516,,3.7571542263031006,,13.997507095336914,21.608240127563477,3.813683032989502,,0.4770076274871826,,,,,18637.47265625,
2010-03-04,86.33123016357422,40.145347595214844,,3.8023858070373535,,14.047563552856445,21.737316131591797,3.820564031600952,,0.48227423429489136,,,,,18487.080078125,
2010-03-05,87.56517791748047,40.75083923339844,,3.8744759559631348,,14.237813949584961,21.70694923400879,3.937518835067749,,0.5035926699638367,,,,,17677.25390625,
2010-03-08,87.58050537109375,40.82979202270508,,3.8094565868377686,,14.32290267944336,21.737316131591797,3.8801889419555664,,0.5062760710716248,,,,,17654.1171875,
2010-03-09,87.72613525390625,41.057952880859375,,3.7670512199401855,,14.578231811523438,21.86638641357422,4.02466344833374,,0.5152392387390137,,,,,17573.134765625,
2010-03-10,88.11705780029297,41.39139938354492,,3.7698755264282227,,14.6282958984375,21.99546241760254,4.0338358879089355,,0.5278483033180237,,,,,17295.482421875,
2010-03-11,88.48490905761719,41.549346923828125,,3.733123779296875,,14.6282958984375,22.154905319213867,3.942105770111084,,0.5327094793319702,,0.6093016862869263,,,17110.384765625,
2010-03-12,88.49256896972656,41.55812454223633,,3.7246437072753906,,14.60326099395752,22.223237991333008,3.9558653831481934,,0.5339247584342957,,0.594234824180603,,,17075.671875,
